time,acceleration
0.0,0.256
0.01,0.326
0.02,0.147
0.03,-0.042
0.04,0.3
0.05,0.311
0.06,-0.611
0.07,-0.48
0.08,-0.062
0.09,-0.0
0.1,-0.233
0.11,0.328
0.12,0.328
0.13,-0.098
0.14,-0.459
0.15,-0.097
0.16,0.347
0.17,-0.887
0.18,-0.454
0.19,0.306
0.2,0.119
0.21,-0.323
0.22,-0.101
0.23,0.762
0.24,-0.327
0.25,-0.584
0.26,0.107
0.27,-0.221
0.28,-0.514
0.29,-0.529
0.3,0.308
0.31,0.437
0.32,-0.018
0.33,0.561
0.34,0.848
0.35,0.072
0.36,-0.569
0.37,0.352
0.38,0.042
0.39,-0.237
0.4,-0.421
0.41,0.531
0.42,0.053
0.43,-0.21
0.44,0.477
0.45,0.48
0.46,-0.372
0.47,-0.69
0.48,0.063
0.49,-0.385
0.5,-0.617
0.51,0.082
0.52,1.001
0.53,0.067
0.54,-0.217
0.56,0.798
0.57,0.687
0.58,-0.486
0.59,-0.56
0.6,0.324
0.61,0.243
0.62,-0.114
0.63,0.195
0.64,1.318
0.65,0.312
0.66,-0.647
0.67,-0.083
0.68,0.008
0.69,-0.784
0.7,-0.569
0.71,0.145
0.72,0.467
0.73,-0.42
0.74,0.361
0.75,0.358
0.76,-0.136
0.77,-0.489
0.78,-0.274
0.79,0.077
0.8,-0.898
0.81,-0.674
0.82,0.976
0.83,0.158
0.84,-0.208
0.85,0.456
0.86,0.897
0.87,-0.326
0.88,-0.489
0.89,-0.009
0.9,0.212
0.91,-0.943
0.92,-0.432
0.93,1.042
0.94,0.89
0.95,-0.279
0.96,0.178
0.97,0.359
0.98,-0.617
0.99,-1.54
1.0,-0.045
1.01,-0.188
1.02,-0.477
1.03,-0.454
1.04,0.707
1.05,0.276
1.06,-0.391
1.07,-0.148
1.08,0.635
1.09,-0.513
1.1,-0.674
1.11,0.255
1.12,0.795
1.13,-0.203
1.14,0.762
1.15,0.533
1.16,0.265
1.17,-0.691
1.18,0.17
1.19,0.738
1.2,-0.917
1.21,-0.789
1.22,0.364
1.23,0.791
1.24,-0.559
1.25,0.08
1.26,0.852
1.27,-0.297
1.28,-0.885
1.29,-0.205
1.3,0.342
1.31,-0.91
1.32,-0.28
1.33,0.813
1.34,0.874
1.35,-0.095
1.36,0.193
1.37,0.962
1.38,0.447
1.39,-0.53
1.4,0.046
1.41,0.552
1.42,-0.01
1.43,-0.506
1.44,1.456
1.45,1.025
1.46,-0.689
1.47,-0.012
1.48,0.461
1.49,-0.651
1.5,-1.182
1.51,-0.183
1.52,0.126
1.53,-0.303
1.54,-0.216
1.55,0.736
1.56,0.507
1.57,-0.511
1.58,-0.697
1.59,0.358
1.6,-0.214
1.61,-0.808
1.62,0.464
1.63,0.907
1.64,-0.0
1.66,0.212
1.67,0.878
1.68,0.689
1.69,-0.597
1.7,-0.451
1.71,0.591
1.72,-0.177
1.73,-0.763
1.74,1.118
1.75,0.718
1.76,-0.336
1.77,-0.486
1.78,0.531
1.79,-0.122
1.8,-1.282
1.81,-0.582
1.82,0.615
1.83,-0.748
1.84,-0.941
1.85,0.215
1.86,1.127
1.87,-0.382
1.88,-0.04
1.89,0.801
1.9,0.436
1.91,-0.848
1.92,-0.346
1.93,1.193
1.94,0.182
1.95,-0.576
1.96,1.683
1.97,1.288
1.98,-0.386
1.99,-0.341
2.0,0.56
2.01,-0.202
2.02,-1.223
2.03,-0.35
2.04,0.39
2.05,-0.491
2.06,-0.223
2.07,0.798
2.08,0.348
2.09,-0.961
2.1,-0.801
2.11,0.109
