time,acceleration
0.0,-0.268
0.01,-0.483
0.02,-0.651
0.03,-0.059
0.04,0.567
0.05,0.247
0.06,0.294
0.07,-0.09
0.08,-0.118
0.09,-0.518
0.1,-0.517
0.11,0.098
0.12,0.278
0.13,0.726
0.14,0.488
0.15,-0.308
0.16,-0.544
0.17,-0.383
0.18,-0.624
0.19,0.095
0.2,0.227
0.21,0.441
0.22,0.233
0.23,-0.579
0.24,0.217
0.25,-0.414
0.26,-0.173
0.27,0.269
0.28,0.25
0.29,-0.139
0.3,-0.632
0.31,-0.647
0.32,-0.439
0.33,-0.056
0.34,0.168
0.35,0.857
0.36,0.107
0.37,0.098
0.38,-0.478
0.39,-0.602
0.4,-0.207
0.41,-0.135
0.42,0.584
0.43,0.471
0.44,0.564
0.45,-0.005
0.46,-0.588
0.47,-0.271
0.48,-0.188
0.49,0.096
0.5,0.448
0.51,0.161
0.52,-0.024
0.53,-0.042
0.54,-0.557
0.55,0.065
0.56,0.17
0.57,0.822
0.58,0.546
0.59,0.017
0.6,-0.24
0.61,-0.847
0.62,-0.425
0.63,0.346
0.64,0.579
0.65,1.17
0.66,0.948
0.67,-0.469
0.68,-0.569
0.7,-0.784
0.71,-0.296
0.72,0.092
0.73,0.441
0.74,0.509
0.75,0.324
0.76,-0.074
0.77,-0.266
0.78,0.084
0.79,0.354
0.8,0.382
0.81,0.201
0.82,0.132
0.83,-0.573
0.84,-0.562
0.85,-0.15
0.86,0.526
0.87,1.019
0.88,0.805
0.89,0.366
0.9,0.145
0.91,-1.207
0.92,-0.933
0.93,-0.718
0.94,0.081
0.95,0.544
0.96,1.158
0.97,0.495
0.98,0.028
0.99,-0.826
1.0,-0.473
1.01,-0.363
1.02,-0.217
1.03,0.502
1.04,0.283
1.05,0.14
1.06,0.112
1.07,-1.031
1.08,0.268
1.09,0.746
1.1,0.401
1.11,0.897
1.12,-0.255
1.13,-1.022
1.14,-0.791
1.15,-1.094
1.16,0.172
1.17,0.114
1.18,1.207
1.19,1.248
1.2,0.276
1.21,-0.188
1.22,-0.992
1.23,-0.964
1.24,0.16
1.25,-0.33
1.26,0.815
1.27,0.492
1.28,-0.697
1.29,0.159
1.3,-0.357
1.31,0.096
1.32,0.773
1.33,-0.108
1.34,0.391
1.35,-0.799
1.36,-1.199
1.37,-0.132
1.38,0.056
1.39,0.855
1.4,1.488
1.41,0.219
1.42,-0.144
1.43,-0.875
1.44,-1.001
1.45,-0.579
1.46,-0.462
1.47,0.655
1.48,0.982
1.49,0.586
1.5,-0.165
1.51,-0.569
1.52,-0.429
1.53,0.222
1.54,0.158
1.55,0.284
1.56,-0.105
1.57,-0.695
1.58,-0.164
1.59,-0.778
1.6,0.387
1.61,0.851
1.62,0.868
1.63,1.018
1.64,-0.453
1.65,-1.156
1.66,-1.345
